date,net_pnl,gross_vega,net_vega,positions,book
2024-03-04,-12277.325126624673,20000.0,1.9895196601282805e-13,98,quantile
2024-03-05,13129.941940078035,20391.63729224591,160.2890086919024,98,quantile
2024-03-06,-15081.72199472655,19775.627539880927,-603.6336507739165,98,quantile
2024-03-07,3590.484605337152,18974.46596801016,-575.2424121296103,98,quantile
2024-03-08,4512.849734165712,19048.65448468628,-570.3961064545545,98,quantile
2024-03-11,2808.3261739716318,19999.999999999996,0.0,98,quantile
2024-03-12,-4821.580397652939,19253.703654169465,584.2804503551952,98,quantile
2024-03-13,406.1516627878311,18698.25272994149,-22.255813825121407,98,quantile
2024-03-14,6798.275132814562,19072.28278344398,477.3449970862978,98,quantile
2024-03-15,-8345.53407128813,18517.264454173044,459.82248125610215,98,quantile
2024-03-18,-4402.863682719171,20000.0,-5.684341886080802e-14,98,quantile
2024-03-19,1288.1222124791925,19160.36209981452,-1095.6807997441797,98,quantile
2024-03-20,1150.3452432430172,17904.99218181437,-1002.1845988843381,98,quantile
2024-03-21,4682.350263495504,17260.71935765555,-924.819350066615,98,quantile
2024-03-22,-5268.470208190678,16986.908641262435,-613.3796566523524,98,quantile
2024-03-25,-19893.03387055887,20000.0,-5.684341886080802e-14,98,quantile
2024-03-26,6666.995280499873,21030.9265301457,490.43369978830606,98,quantile
2024-03-27,-6464.987280973784,18108.24066364941,-609.3088291288809,98,quantile
2024-03-28,-949.7750292240897,24554.678806585114,6390.807831715898,98,quantile
2024-04-01,21235.500687854958,19999.999999999996,5.684341886080802e-14,98,quantile
2024-04-02,-3002.6152784523606,19319.31447884423,185.78368846349773,97,quantile
2024-04-03,-991.3523217268947,18788.611411087528,115.20651775304796,97,quantile
2024-04-04,-9745.84202086405,18236.499393445305,227.66073208317997,97,quantile
2024-04-05,6488.908722572532,17769.69502047304,80.05216883433124,97,quantile
2024-04-08,-4543.5513736417815,20000.0,-5.684341886080802e-14,96,quantile
2024-04-09,4794.378753853351,19660.007251309737,-128.22573073661397,96,quantile
2024-04-10,3349.148549384046,18651.71310502644,-203.23407779586853,96,quantile
2024-04-11,17716.409825199145,18062.043575321455,-224.66238373385994,96,quantile
2024-04-12,-3611.838928865309,17523.189939784526,91.25357078264128,96,quantile
2024-04-15,-2514.764061224232,20000.0,-1.7053025658242404e-13,96,quantile
2024-04-16,787.9034493669209,19399.143325381967,32.987645981534854,96,quantile
2024-04-17,-8295.468376656381,19717.304758143855,240.93356864382866,96,quantile
2024-04-18,-17706.076701329715,19425.434061464777,-354.83097252338,96,quantile
2024-04-19,2868.4624643602765,20005.161142724977,-682.2632928658861,96,quantile
2024-04-22,-1346.1767196811688,19999.999999999996,1.7053025658242404e-13,98,quantile
2024-04-23,2411.303493403945,20476.535325592507,-100.07969180720016,98,quantile
2024-04-24,7218.628202075073,19677.045278853748,-423.4803054932082,98,quantile
2024-04-25,-16513.114634597787,18513.086149745912,-137.7075124437515,98,quantile
2024-04-26,-5791.728661519296,16991.703716185704,167.0164136834848,98,quantile
2024-04-29,-18968.41697311736,20000.0,1.4210854715202004e-13,98,quantile
2024-04-30,9446.541149558581,19576.332909222165,-19.63339210535989,98,quantile
2024-05-01,-1349.7833647442635,19152.92493575817,0.9355429730144067,98,quantile
2024-05-02,-965.288013889278,18597.99174656288,388.3446663358328,98,quantile
2024-05-03,1064.104666999334,17919.35446843743,762.8957089119599,98,quantile
2024-05-06,-1572.076670836129,20000.0,-1.4210854715202004e-13,98,quantile
2024-05-07,11093.756732977232,19820.19905591141,106.56099166755658,98,quantile
2024-05-08,-301.09537378156244,19327.593604608483,-19.73511339514411,98,quantile
2024-05-09,2158.1270788692864,18332.296264022985,29.41871099962131,98,quantile
2024-05-10,-4870.9257094334735,17822.03853960696,-394.48727657226385,98,quantile
2024-05-13,9753.71800184124,19999.999999999996,-1.1368683772161603e-13,96,quantile
2024-05-14,-14103.264579037084,19369.420283293246,304.1695134110562,96,quantile
2024-05-15,22964.633131008177,18380.412708880915,531.393613587988,96,quantile
2024-05-16,-14212.40533819386,17533.34296930748,243.4354416185261,96,quantile
2024-05-17,25136.463792331215,17384.855665881965,745.9974310291914,96,quantile
2024-05-20,-20626.96911416793,19999.999999999996,1.9895196601282805e-13,96,quantile
2024-05-21,54253.4750939968,20108.87528888729,1978.2958668028523,96,quantile
2024-05-22,-12294.470966472953,20970.957647067262,859.1053366079467,96,quantile
2024-05-23,7445.604644039894,21609.290840149515,2171.2677938442125,96,quantile
2024-05-24,-33834.5502331862,21347.733743378172,1305.856623408802,96,quantile
2024-05-28,10049.77889277979,19999.999999999996,8.526512829121202e-14,96,quantile
2024-05-29,39335.47194410642,21686.90914269828,1780.184227657547,96,quantile
2024-05-30,-42591.378831363385,20582.4695506514,1326.2946148037136,96,quantile
2024-05-31,13542.405558586266,21054.796199895285,2130.3353523266233,96,quantile
2024-06-03,-8018.502540053514,20000.0,2.5579538487363607e-13,96,quantile
2024-06-04,7349.275969731461,19699.972968794344,130.97591363509719,96,quantile
2024-06-05,-7045.470884881712,19254.73632001157,40.66888831085362,96,quantile
2024-06-06,11331.2338706552,18881.211328782487,263.457218596012,96,quantile
2024-06-07,-6626.276000574605,18771.731395815998,20.242250320823132,96,quantile
2024-06-10,-1973.7595851502895,20000.0,-5.684341886080802e-14,96,quantile
2024-06-11,-5445.962629700521,19760.100120402658,-284.67190766176907,96,quantile
2024-06-12,-16900.016425719816,19475.190075481656,106.54463039979944,96,quantile
2024-06-13,-5791.642620173784,19320.46964956932,-188.0252540345339,96,quantile
2024-06-14,3761.9560329687883,18991.688221400527,-360.2538422174015,96,quantile
2024-06-17,-2303.402831565104,20000.0,-5.684341886080802e-14,96,quantile
2024-06-18,18735.430686330732,19024.612486908143,470.1937105365692,96,quantile
2024-06-20,-16409.056048658054,18635.683214313834,27.133060612796072,96,quantile
2024-06-21,5158.652599633057,17504.970991295133,-159.08665684358866,96,quantile
2024-06-24,13142.302862315466,19999.999999999996,-5.684341886080802e-14,96,quantile
2024-06-25,-4572.2441092906465,20408.027164072526,124.04347169427979,96,quantile
2024-06-26,-28148.814762920854,20197.876839548357,220.76917203671908,96,quantile
2024-06-27,-1906.1208035251657,20028.336639501624,-222.55506224598756,96,quantile
2024-06-28,19992.206361678374,19610.9658472812,266.6763403731837,96,quantile
2024-07-01,-2753.2648489687385,19999.999999999996,1.7053025658242404e-13,96,quantile
2024-07-02,-546.4038355506686,20507.94045868406,-1147.504832579199,96,quantile
2024-07-03,-2137.5876307745407,19930.329061740937,-1088.7053218227425,96,quantile
2024-07-05,10998.567530558394,19503.025448643315,-1209.9126793621701,96,quantile
2024-07-08,-10111.060815917503,19999.999999999996,-8.526512829121202e-14,96,quantile
2024-07-09,6300.924195939542,20595.250944576885,-364.2035090230304,96,quantile
2024-07-10,1591.359986621707,20130.469078605794,-501.2446733559475,96,quantile
2024-07-11,15972.645194744156,19459.139078309232,-675.2330114460727,96,quantile
2024-07-12,-20808.368168187604,18619.689457284523,-1430.1262410055444,96,quantile
2024-07-15,3982.4248181945304,19999.999999999996,5.684341886080802e-14,96,quantile
2024-07-16,14258.28349737644,19452.994894053245,447.8782412984411,96,quantile
2024-07-17,-11867.263748564763,18913.56297183906,260.4515359351301,96,quantile
2024-07-18,-7240.439241455689,19283.55052066764,502.75070271269715,96,quantile
2024-07-19,-1092.9446196342383,19498.8214839512,368.60154983416214,96,quantile
2024-07-22,-7515.379207361285,20000.0,8.526512829121202e-14,96,quantile
2024-07-23,-6903.895000100104,20710.906962584642,979.3585306989943,96,quantile
2024-07-24,15183.341614477398,21141.177937088138,1918.8756622739347,96,quantile
2024-07-25,-26279.40216449572,19831.641038335147,1409.863760432573,96,quantile
2024-07-26,-31757.99554467264,18708.718343221328,82.93947455962626,96,quantile
2024-07-29,24370.86575416357,20000.0,5.684341886080802e-14,96,quantile
2024-07-30,-12352.668082870361,19010.861288254924,184.77956765830967,95,quantile
2024-07-31,4539.851126309154,18793.29822992108,203.02205882767163,95,quantile
2024-08-01,3433.862329959822,17927.26459386499,200.93063286169294,95,quantile
2024-08-02,5729.37953990934,16970.395223616782,-251.84619708498025,95,quantile
2024-08-05,3246.770493381914,20000.0,0.0,98,quantile
2024-08-06,10393.415469605741,19724.1908590729,-382.00397171849846,98,quantile
2024-08-07,6724.98782050596,18958.162743362558,2.590755108759282,98,quantile
2024-08-08,-7708.961682740686,19395.22359634198,-722.9430060130946,98,quantile
2024-08-09,-5429.525032130976,18894.677791571405,-747.93348740757,98,quantile
2024-08-12,11294.987073276312,20000.0,-2.842170943040401e-14,96,quantile
2024-08-13,3433.6543804181997,19870.00199767745,-15.870112956111228,96,quantile
2024-08-14,8655.420110223618,19277.69090536286,562.3196155034543,96,quantile
2024-08-15,-2398.917837121965,19133.211410176893,-132.34899552497987,96,quantile
2024-08-16,1457.280372660946,18625.87182397523,-36.438957046355114,96,quantile
2024-08-19,-78.33565565507439,19999.999999999996,8.526512829121202e-14,96,quantile
2024-08-20,7098.2843484511295,20985.370385839436,1229.7481720599844,96,quantile
2024-08-21,-4128.794880591979,19892.443609578797,1624.3074332713618,96,quantile
2024-08-22,167.4129634486751,19551.639647231867,1437.824398345644,96,quantile
2024-08-23,-14961.345095032191,17968.92052836963,-30.045474480206792,96,quantile
2024-08-26,4391.985042616339,19999.999999999996,0.0,98,quantile
2024-08-27,-9340.84041835415,19648.44968936674,68.91784209492889,98,quantile
2024-08-28,19719.36244799084,19688.235505970148,272.29384306667924,98,quantile
2024-08-29,-11842.697313177316,18447.667332414978,-1121.4832454975374,98,quantile
2024-08-30,35151.020531047696,16740.772773520413,-535.031547884443,98,quantile
2024-09-03,-25771.281428469363,19999.999999999996,2.842170943040401e-14,96,quantile
2024-09-04,-10710.298675863429,19952.85595539091,-370.8338415058845,96,quantile
2024-09-05,1585.9550610149167,19463.76663665856,-194.05455096382312,95,quantile
2024-09-06,-12357.791048741481,19416.19503294859,-473.60759934545655,95,quantile
2024-09-09,8263.512095625101,19791.666666666664,208.3333333333332,95,quantile
2024-09-10,-1593.233455026208,19155.493644433896,-137.20274360762141,95,quantile
2024-09-11,596.021058871359,18846.279937443658,-252.27869769479364,95,quantile
2024-09-12,-15118.438530063366,18567.16407662149,-215.25743558355308,95,quantile
2024-09-13,3956.174987385042,18188.018404931056,-645.5055312950858,95,quantile
2024-09-16,299.9224765971904,19999.999999999996,5.684341886080802e-14,96,quantile
2024-09-17,-3259.0899508938855,19936.70160523882,250.25457591476248,96,quantile
2024-09-18,4887.515479711134,19842.002093736643,543.0512454686042,96,quantile
2024-09-19,-5692.8222356329825,18925.15978075715,690.4350582772346,96,quantile
2024-09-20,2771.4091365907507,18445.959231291527,863.5243629846971,96,quantile
2024-09-23,-1330.546769570478,19999.999999999996,5.684341886080802e-14,98,quantile
2024-09-24,-1272.039163947732,19763.55633946209,31.01018383888993,98,quantile
2024-09-25,7617.360351769302,19837.70171191198,-234.63737567167001,98,quantile
2024-09-26,-29122.52262524396,18776.69275325571,-164.76918012759467,98,quantile
2024-09-27,5869.305893067128,18610.793826946592,-303.17280196710084,98,quantile
2024-09-30,11538.335093124413,19999.999999999996,8.526512829121202e-14,98,quantile
2024-10-01,-1944.7399979470752,19435.622138797622,442.31344704328217,97,quantile
2024-10-02,817.3191136008497,19055.914344035595,498.877892374405,97,quantile
2024-10-03,-24872.8251758815,18298.90014882309,400.51294027726635,97,quantile
2024-10-04,-4808.852787233509,17961.193495685442,502.18309833164926,97,quantile
2024-10-07,5184.485618858124,19795.918367346938,204.0816326530612,97,quantile
2024-10-08,-5809.689487439573,19577.571715538485,69.26473519032498,97,quantile
2024-10-09,12447.664600813336,19077.565935337887,26.717070636453002,97,quantile
2024-10-10,-3161.7227317123843,19050.648590105524,-497.3829046272,97,quantile
2024-10-11,-2413.3527778870894,18768.49455846844,-655.7998254729778,97,quantile
2024-10-14,11981.820485834545,20000.0,5.684341886080802e-14,98,quantile
2024-10-15,-14460.157763482574,20496.983277617655,84.39733313116815,98,quantile
2024-10-16,8468.658773206127,19923.429337572652,159.14549109636894,98,quantile
2024-10-17,-7155.3971074932415,18877.42571220327,107.70594525482684,98,quantile
2024-10-18,-4675.327503531739,18380.59095900092,-37.752137779634126,98,quantile
2024-10-21,2892.432414923409,20000.0,-5.684341886080802e-14,98,quantile
2024-10-22,10727.88506069647,21183.617345941486,107.00303655908726,98,quantile
2024-10-23,-509.43909947524264,20779.91001160071,235.11620139140524,98,quantile
2024-10-24,-14938.314560740628,19732.195244570565,214.37508488401167,98,quantile
2024-10-25,22728.31489316327,19633.370618482648,-23.299155323908877,98,quantile
2024-10-28,4059.5471986526018,20000.0,-8.526512829121202e-14,98,quantile
2024-10-29,-5455.032865046734,19567.09819945255,58.74552078104824,98,quantile
2024-10-30,4787.682889683341,19208.350952515113,219.51892344285244,98,quantile
2024-10-31,7635.8472309155495,18868.466298167976,237.40296780491835,98,quantile
2024-11-01,1884.9296861488526,18469.698123548456,348.92541147198364,98,quantile
2024-11-04,-2132.2325374700113,20000.0,5.684341886080802e-14,98,quantile
2024-11-05,14950.013126543558,19333.41738096601,-291.3281425787129,98,quantile
2024-11-06,-17556.010658796815,17977.420366263577,-14.369059892409183,98,quantile
2024-11-07,6053.917125148827,17665.182754227382,-49.971940791858486,98,quantile
2024-11-08,-5716.981040089337,17296.041469464093,-99.20950441369229,98,quantile
2024-11-11,4502.370037945819,20000.0,-2.842170943040401e-14,98,quantile
2024-11-12,-2019.9346560826066,19148.62070320773,-334.28616873710126,98,quantile
2024-11-13,3597.027046690419,19498.076017227202,1164.790440566999,98,quantile
2024-11-14,-8418.65034164315,20138.544158986686,1171.1958759561358,98,quantile
2024-11-15,-11023.315528255118,20823.417413538646,1289.7578172462358,98,quantile
2024-11-18,3042.153143826256,19999.999999999996,1.9895196601282805e-13,98,quantile
2024-11-19,15781.754528480144,20520.00819500082,734.1051584777587,98,quantile
2024-11-20,-11731.049805420555,21346.820306902246,2011.095383874197,98,quantile
2024-11-21,12231.201382150342,25753.59089458977,2133.505437025473,98,quantile
2024-11-22,15456.801509851906,26625.88418842853,2696.146093215689,98,quantile
2024-11-25,-26178.82357949735,20000.0,5.684341886080802e-14,98,quantile
2024-11-26,33321.085636606294,19772.945098061617,426.8218072927026,98,quantile
2024-11-27,2826.74317468598,19140.019451348602,308.73563903614615,98,quantile
2024-11-29,-8503.783833413669,18153.484283915837,-105.43238918498821,98,quantile
2024-12-02,1262.6363479982583,19999.999999999996,1.7053025658242404e-13,98,quantile
2024-12-03,3245.5398573001294,19720.327320485358,527.0563181975308,97,quantile
2024-12-04,9054.10905289831,19155.96381410792,553.3243040895309,97,quantile
2024-12-05,5260.092226108466,18575.40932633798,432.40129327352753,97,quantile
2024-12-06,2756.770735012926,18205.31953458614,534.0103820298581,97,quantile
2024-12-09,-3389.642431072345,20000.0,1.1368683772161603e-13,98,quantile
2024-12-10,5559.480630038695,19446.091581924986,-59.17695896360016,98,quantile
2024-12-11,-8727.324198631279,18920.33548168274,328.1429544228725,98,quantile
2024-12-12,-4996.417675121829,18561.45989717968,418.68932670942905,98,quantile
2024-12-13,29444.02790783005,17796.98592340746,486.3998151035222,98,quantile
2024-12-16,6324.43149582957,19999.999999999996,0.0,98,quantile
2024-12-17,-15135.756729595618,19059.204813803677,-464.77003855756516,98,quantile
2024-12-18,37462.9008681473,18537.74526174728,-1963.88717415401,98,quantile
2024-12-19,-25421.008897070464,19461.25146361545,-1937.8122284799501,98,quantile
2024-12-20,24149.698235420718,19535.354740829276,-1485.7504027468135,98,quantile
2024-12-23,-21378.770809604674,19999.999999999996,2.842170943040401e-14,96,quantile
2024-12-24,10481.327207847737,20317.204832239328,-217.19253753801027,96,quantile
2024-12-26,7366.5657842899045,19425.430009236246,-207.97614377686781,96,quantile
2024-12-27,-9069.499901274938,18144.382397628386,-50.594058741173455,96,quantile
2024-12-30,-2831.6376549842303,20000.0,2.842170943040401e-14,98,quantile
2024-12-31,993.6406723900398,19767.915011026835,-14.077080680922393,98,quantile
2025-01-02,-871.3802696314825,19325.269071995437,1.5880956598030025,98,quantile
2025-01-03,-999.2043984038712,18994.77438391309,-111.73514792342581,98,quantile
2025-01-06,10805.878299439004,20000.0,0.0,98,quantile
2025-01-07,-8588.93412127028,19796.361380718194,121.17907928382482,98,quantile
2025-01-08,4697.555630911528,19500.720477001298,345.45067913231003,98,quantile
2025-01-10,6028.472396701753,18447.441220620207,-113.33643319410191,98,quantile
2025-01-13,-6164.597674989701,20000.0,2.842170943040401e-14,98,quantile
2025-01-14,2432.969012035043,19728.3527576474,-91.4846285551015,98,quantile
2025-01-15,12892.976285249943,18928.996047765886,-261.44077826711435,98,quantile
2025-01-16,6169.232244306084,18567.848307778164,-347.265784229244,98,quantile
2025-01-17,6815.6473353964,18103.784957376032,-386.0364871028931,98,quantile
2025-01-21,-13862.793607713504,20000.0,1.7053025658242404e-13,98,quantile
2025-01-22,3247.729068310099,20374.091444128604,912.4801934101192,98,quantile
2025-01-23,-8079.091631353073,19677.929576679762,175.82584560187485,98,quantile
2025-01-24,12339.765422398414,18923.233032346954,-468.76593013951015,98,quantile
2025-01-27,9888.202838581636,19999.999999999996,-5.684341886080802e-14,98,quantile
2025-01-28,-11036.938732676386,20548.342676977652,1168.1053395032282,98,quantile
2025-01-29,13908.341948462652,20387.341996224033,1711.5908854458066,98,quantile
2025-01-30,-16974.109707902968,19806.44699315468,1573.1020186282562,98,quantile
2025-01-31,-887.9464319706076,19784.296143528598,2368.9630450792906,98,quantile
2025-02-03,-8212.960224904315,20000.0,-5.684341886080802e-14,98,quantile
2025-02-04,3192.688093431822,19680.930845541225,56.84660534579393,98,quantile
2025-02-05,5000.306586952778,19281.012658820808,126.16355507194984,98,quantile
2025-02-06,-7589.066357633382,18683.02851069993,289.4179805279358,98,quantile
2025-02-07,-967.1258235271263,18619.085059627632,310.30133129326566,98,quantile
2025-02-10,3282.76818642984,19999.999999999996,2.842170943040401e-14,98,quantile
2025-02-11,4665.9329791531545,19180.30996344176,-75.482614005763,98,quantile
2025-02-12,4542.4695934831225,18702.954135133652,-110.59001703157492,98,quantile
2025-02-13,1072.1046772817133,18385.137171178274,0.46105050736892395,98,quantile
2025-02-14,5057.241660573767,17859.700319597992,317.5337119709267,98,quantile
2025-02-18,-11883.206120191006,20000.0,1.7053025658242404e-13,98,quantile
2025-02-19,4572.1005078038115,19700.187003684074,875.6450187461444,98,quantile
2025-02-20,1087.6938037368427,20404.24570385413,982.6013537156078,98,quantile
2025-02-21,19124.271195098376,20805.17590509856,1518.2714047501488,98,quantile
2025-02-24,-8892.40043056165,19999.999999999996,5.684341886080802e-14,98,quantile
2025-02-25,18592.419643886988,19705.74982210298,214.510830164886,98,quantile
2025-02-26,-12865.166003367285,20047.92830024891,10.648465414004619,98,quantile
2025-02-27,-1718.6816964882355,19554.704290476107,81.70417434370773,98,quantile
2025-02-28,-10103.688199356902,18476.442836123468,-529.0398736922486,98,quantile
2025-03-03,-4523.938661326406,19999.999999999996,5.684341886080802e-14,98,quantile
2025-03-04,-1990.980130861888,20013.133580162594,557.1233456817915,98,quantile
2025-03-05,-5409.224611152131,19766.26903029817,378.1392766957549,98,quantile
2025-03-06,2843.9126293191775,19288.26453079521,741.8184639307624,98,quantile
2025-03-07,-8194.122587675975,18731.92604560603,611.0464663372813,98,quantile
2025-03-10,8401.54740032442,20000.0,1.7053025658242404e-13,98,quantile
2025-03-11,16851.02405078924,21668.62864392061,-292.71818705062236,98,quantile
2025-03-12,-21434.879859473684,21155.66808593064,-914.7869603982992,98,quantile
2025-03-13,9050.53667579033,20309.387828812396,-614.8235100973832,98,quantile
2025-03-14,6662.621998187144,20579.41409105943,-329.8099527927991,98,quantile
2025-03-17,-7220.167690728484,19999.999999999996,1.1368683772161603e-13,98,quantile
2025-03-18,-439.4183187982084,20222.620084275855,-38.92538743272891,98,quantile
2025-03-19,10294.973227838154,20219.877242947918,-325.8841508377283,98,quantile
2025-03-20,3779.933660195766,19249.669168837532,-42.942368620101036,98,quantile
2025-03-21,-478.9632894581607,19465.497327892466,854.3425258407758,98,quantile
2025-03-24,9847.191922910935,20000.0,1.7053025658242404e-13,98,quantile
2025-03-25,-1003.8475097221595,19185.253682083418,355.32343849092655,98,quantile
2025-03-26,-7635.121347640981,19347.91039246155,0.3632794908026824,98,quantile
2025-03-27,7480.055887211901,18848.503486145575,-138.71536687947417,98,quantile
2025-03-28,-12639.031309441569,34835.84388099659,3417.6214590161285,98,quantile
2025-03-31,4595.102320266429,20000.0,1.1368683772161603e-13,98,quantile
2025-04-01,1364.8675684276072,19679.526338251897,-84.47367264017606,98,quantile
2025-04-02,-5814.930875336115,19416.420287077417,-147.99533600929314,98,quantile
2025-04-03,-9639.134326447376,18061.323352310057,-382.9854265523859,98,quantile
2025-04-04,10146.721428204542,17926.435507065766,-431.84119671753785,98,quantile
2025-04-07,2715.7386237770243,20000.0,-2.2737367544323206e-13,98,quantile
2025-04-08,-1617.5672853103906,19873.807583669273,-529.9580303042521,98,quantile
2025-04-09,9114.517134616575,21287.223115443132,-651.1226230037552,98,quantile
2025-04-10,-24784.412178128434,20868.156812039764,-758.6461442694344,98,quantile
2025-04-11,15347.726734482152,20769.320820005938,-689.7939409763617,98,quantile
2025-04-14,13669.20570654778,20000.0,5.684341886080802e-14,98,quantile
2025-04-15,-24672.61843874599,19538.724704907287,-86.47487622336504,98,quantile
2025-04-16,35024.94818531204,19121.847480849952,310.21050048394466,98,quantile
2025-04-17,25458.622605177363,18183.638458419926,34.51341317154788,98,quantile
2025-04-21,-11384.193886796289,19999.999999999996,-8.526512829121202e-14,98,quantile
2025-04-22,15387.850092888826,20911.77323402446,522.6258391552374,98,quantile
2025-04-23,12623.166579020604,20657.99684022027,-66.9397545451092,98,quantile
2025-04-24,-8048.757664385587,19711.080044376737,-233.63331844316843,98,quantile
2025-04-25,13011.220237441588,19588.629821309634,-42.47612337919412,98,quantile
2025-04-28,-16829.821833862512,19999.999999999996,-5.684341886080802e-14,98,quantile
2025-04-29,6226.569963564898,19339.76977553708,201.14137992331615,98,quantile
2025-04-30,9477.625653522655,18875.648256039647,105.27005032867578,98,quantile
2025-05-01,-8258.832775730416,18704.885367411905,196.16542646456904,98,quantile
2025-05-02,-3436.7909248909727,18124.255453697588,-264.14437820800856,98,quantile
2025-05-05,6517.7270035796455,19999.999999999996,-5.684341886080802e-14,98,quantile
2025-05-06,7250.415853689536,19768.617029225537,67.76909985221323,98,quantile
2025-05-07,-3810.740509418937,19462.59423281133,332.09595736411677,98,quantile
2025-05-08,5535.0234931258,19404.837236591764,179.45353561690143,98,quantile
2025-05-09,4021.1379876193187,18968.76008492085,213.21204039840416,98,quantile
2025-05-12,-9384.33967884717,19999.999999999996,5.684341886080802e-14,98,quantile
2025-05-13,15425.117640582412,21936.50534100221,-1271.4597229750066,98,quantile
2025-05-14,-16836.742267477734,21937.62442129053,-1814.9529828772024,98,quantile
2025-05-15,12077.346784793977,21048.3641364912,-2221.409831528706,98,quantile
2025-05-16,-6683.569110551602,20491.052879794825,-2065.095303000552,98,quantile
2025-05-19,9126.366250468867,19999.999999999996,0.0,98,quantile
2025-05-20,5565.942952732107,20851.623033808653,441.3501344521708,98,quantile
2025-05-21,26007.48851856804,22235.09168286977,1543.6659109590914,98,quantile
2025-05-22,299.56822425608107,21888.738335368515,1913.0430655542475,98,quantile
2025-05-23,-11769.02338921821,20905.141650562422,1279.2541739168298,98,quantile
2025-05-27,4684.32414541645,20000.0,2.842170943040401e-14,98,quantile
2025-05-28,41695.854826638075,20328.139723779463,1430.3573118209026,98,quantile
2025-05-29,-30607.763057441938,19104.322808638,762.442745894137,98,quantile
2025-05-30,-15034.719337519784,19740.964336342768,1113.205375828662,98,quantile
2025-06-02,48840.95699922426,20000.0,-2.842170943040401e-14,98,quantile
2025-06-03,-464.473546769676,19721.28331933208,-100.79461132593778,98,quantile
2025-06-04,-2998.1491700106794,19413.05364113867,-156.70450824849527,98,quantile
2025-06-05,-1922.513172257677,19330.276780192162,-433.9753907448875,98,quantile
2025-06-06,-2063.2447856694052,18839.406006367008,-693.1871374811317,98,quantile
2025-06-09,1725.6589751792903,19999.999999999996,8.526512829121202e-14,98,quantile
2025-06-10,-8827.960770373664,19366.661116035266,246.79656139134093,98,quantile
2025-06-11,8508.010828421267,19240.62564538332,346.87958374000635,98,quantile
2025-06-12,1557.9623859700946,19112.895602494358,166.0833921170757,98,quantile
2025-06-13,-4180.376723167608,19028.94273902877,156.64666771121983,98,quantile
2025-06-16,7635.805806140771,20000.0,0.0,98,quantile
2025-06-17,-3946.1163022255614,19348.842885227285,282.27685385652603,98,quantile
2025-06-18,-5053.930811917089,19062.263714225275,-60.43689752849045,98,quantile
2025-06-20,3512.671688044734,18520.872396176386,-103.072064322959,98,quantile
2025-06-23,15220.386670696984,19999.999999999996,-5.684341886080802e-14,98,quantile
2025-06-24,-21585.93869839816,19309.035417254898,-791.1974743717931,98,quantile
2025-06-25,7701.488215617114,19322.211993700064,30.37374825554997,98,quantile
2025-06-26,-9279.768554723734,19139.31519998409,-34.75878893686226,98,quantile
2025-06-27,7373.756991083181,18544.208604281488,166.06466819171425,98,quantile
2025-06-30,1934.749665432771,20000.0,-5.684341886080802e-14,98,quantile
2018-07-09,0.0,13505.566067347276,-499.99999991024674,480,mvo
2018-07-10,-6778.005136439559,12640.614882788172,-1001.2420316118844,480,mvo
2018-07-11,4614.2283674994815,12483.689860071992,-1022.509713655093,480,mvo
2018-07-12,6699.098711619276,12974.44701097611,-385.86774916150245,480,mvo
2018-07-13,-3872.776796718745,12577.565548042148,-444.27781405289437,480,mvo
2018-07-16,-9081.733161917806,17598.642737378592,-499.9999978463201,483,mvo
2018-07-17,8626.482637025354,17262.003916844726,-448.9427314586835,483,mvo
2018-07-18,1568.922432779116,16661.319276689832,243.17250159987705,482,mvo
2018-07-19,2563.1956312977936,16342.057487003527,-510.58217228692877,482,mvo
2018-07-20,13666.078457157793,15900.434786094314,-595.910492479165,482,mvo
2018-07-23,406.8284439020567,19999.99765852226,-66.35657511938719,482,mvo
2018-07-24,-2579.7361591527165,19110.023831877686,-433.2138851485626,482,mvo
2018-07-25,-10450.123554462429,17904.249386103274,-751.0999707683347,482,mvo
2018-07-26,-17519.66116970747,17218.670575007887,-1522.5317716497245,482,mvo
2018-07-27,22150.24864921245,17182.00945267348,-1076.6628459740996,482,mvo
2018-07-30,-8503.5256557025,19999.999577162343,264.63666170353684,483,mvo
2018-07-31,20312.883739147288,19370.668493752783,-75.07426764820187,483,mvo
2018-08-01,-15613.6955213474,18995.002727098654,99.70791252083639,483,mvo
2018-08-02,-10441.466558817503,18742.41978706376,-69.47502284106055,483,mvo
2018-08-03,-3096.664195537495,18168.988053578887,-188.45368831483663,483,mvo
2018-08-06,40087.64241447789,20000.000080174977,499.9999996110078,487,mvo
2018-08-07,-32243.095916984577,19549.80277998826,-220.19668057977563,487,mvo
2018-08-08,21788.302902966403,18875.46587411445,-22.702162304626675,487,mvo
2018-08-09,-7174.349836416966,17876.767225798194,301.7808505665594,487,mvo
2018-08-10,-12898.789926185716,18303.848188679865,341.9140505708802,487,mvo
2018-08-13,-9898.645819007805,19999.99932873332,499.9999841249327,487,mvo
2018-08-14,7185.436730990516,18863.332039560177,278.0138529046128,487,mvo
2018-08-15,6663.385095740288,18228.605201506343,503.9121995369793,487,mvo
2018-08-16,-10537.601419511097,17644.214077181827,655.7190275939897,487,mvo
2018-08-17,-6637.613204888705,17004.010535414112,250.6787391894041,487,mvo
2018-08-20,12959.03213512831,19999.99960877901,499.9999984090057,488,mvo
2018-08-21,42929.31593058143,20537.43787190408,274.6208908061095,488,mvo
